photo_id,face_id,embedding,bbox,album_id,source_url
457249101,497,"[-0.10432854294776917, 0.08589106053113937, 0.09664392471313477, -0.01617175154387951, -0.14109386503696442, 0.007986487820744514, -0.11714433878660202, -0.0977126881480217, 0.21180424094200134, -0.13655205070972443, 0.027818161994218826, -0.017169713973999023, -0.15249167382717133, 0.10617109388113022, -0.0795510858297348, 0.16452337801456451, -0.11511295288801193, -0.18711555004119873, 0.004432652611285448, -0.05104773864150047, -0.06105726584792137, 0.12079945206642151, 0.02111123315989971, 0.06721632182598114, -0.15198586881160736, -0.3461719751358032, -0.14550302922725677, -0.002764917677268386, 0.017474256455898285, 0.01507378090173006, -0.05615449696779251, 0.07095203548669815, -0.12362334132194519, 0.033631324768066406, 0.07674015313386917, 0.16729333996772766, -0.05136890709400177, -0.09463139623403549, 0.17575331032276154, 0.11328830569982529, -0.2610834836959839, 0.026433898136019707, 0.03998582810163498, 0.28361862897872925, 0.17480707168579102, 0.010990145616233349, 0.08193061500787735, -0.1656249761581421, 0.16602304577827454, -0.27495506405830383, 0.06181365251541138, 0.19943799078464508, 0.041759636253118515, 0.05645112320780754, 0.02130405232310295, -0.09934557974338531, -0.0014006310375407338, 0.1589929759502411, -0.13843266665935516, 0.036400649696588516, 0.10693605244159698, -0.009732018224895, 0.00452954089269042, -0.06738857924938202, 0.19052523374557495, 0.19669125974178314, -0.07144372165203094, -0.19499611854553223, 0.24158695340156555, -0.23525099456310272, -0.1003466472029686, 0.07019893079996109, -0.06683120131492615, -0.1917296200990677, -0.2476845532655716, 0.03402028977870941, 0.4450242221355438, 0.19031666219234467, -0.08294647186994553, 0.07926297932863235, -0.03705150634050369, 0.017779987305402756, 0.021944256499409676, 0.18236932158470154, -0.11951979249715805, 0.02295352704823017, -0.03885392099618912, -0.005391841754317284, 0.3196946680545807, 0.002827002899721265, -0.0013431655243039131, 0.16584721207618713, 0.1124810203909874, 0.0886366218328476, 0.059849563986063004, 0.06746784597635269, -0.10268320143222809, -0.022956179454922676, -0.19008290767669678, -0.03630935028195381, -0.04816930368542671, 0.03497869893908501, 0.034016840159893036, 0.15914100408554077, -0.19638031721115112, 0.27945759892463684, -0.029222741723060608, -0.1148289144039154, 0.006383832544088364, 0.07742790877819061, -0.01705634966492653, -0.053091924637556076, 0.16632194817066193, -0.20708231627941132, 0.07546665519475937, 0.12439876049757004, 0.04486369714140892, 0.19918224215507507, 0.0715826228260994, 0.1539783924818039, -0.004584677517414093, -0.02367231249809265, -0.1241871789097786, -0.08502761274576187, 0.0333266444504261, -0.06109204888343811, -0.019275030121207237, 0.06534358114004135]","(183, 170, 63, 62)",images,
457249101,498,"[-0.050831977277994156, 0.03778862953186035, 0.01742737367749214, -0.09519658237695694, -0.15954704582691193, 0.00587332621216774, -0.05360165610909462, -0.09037359803915024, 0.13369430601596832, -0.09747540950775146, 0.24356186389923096, -0.025771426036953926, -0.2290208637714386, -0.11600733548402786, -0.02869310975074768, 0.08141656219959259, -0.10658705234527588, -0.13677063584327698, 0.008530490100383759, -0.13650298118591309, 0.09522079676389694, 0.03685013949871063, 0.04083406552672386, 0.06270552426576614, -0.16521959006786346, -0.17662878334522247, -0.06888121366500854, -0.13887105882167816, 0.014811365865170956, -0.22326506674289703, 0.06220579892396927, 0.14114506542682648, -0.12616552412509918, -0.03449862822890282, 0.003443437861278653, 0.05117722600698471, -0.03287730738520622, -0.017054423689842224, 0.2568213939666748, -0.010020850226283073, -0.1244736835360527, 0.09405847638845444, -0.03453456237912178, 0.27238205075263977, 0.15587462484836578, -0.0601130910217762, 0.028758559376001358, -0.0967804491519928, 0.13923148810863495, -0.3184916079044342, 0.03643292561173439, 0.20455794036388397, 0.054483864456415176, 0.020215725526213646, 0.023533036932349205, -0.13482819497585297, 0.03914988413453102, 0.14676125347614288, -0.24496611952781677, 0.13319970667362213, 0.07771018147468567, -0.1406090259552002, -0.06542126834392548, -0.024730302393436432, 0.12268306314945221, 0.08613885939121246, -0.11301113665103912, -0.21531261503696442, 0.07144665718078613, -0.11714687198400497, -0.11815732717514038, 0.21707424521446228, -0.15209077298641205, -0.1976822465658188, -0.23643693327903748, 0.08738679438829422, 0.3740103542804718, 0.12476487457752228, -0.17200718820095062, 0.09286884218454361, -0.08156727999448776, -0.0033026421442627907, 0.01464839931577444, 0.023359743878245354, -0.036942701786756516, -0.0613238587975502, -0.11131807416677475, 0.09627807140350342, 0.11614859104156494, -0.05448923632502556, -0.06808661669492722, 0.2447277009487152, 0.05154693126678467, 0.10320309549570084, 0.04802616685628891, 0.11909157782793045, -0.05814776197075844, -0.0026970673352479935, -0.09360530972480774, 0.01536073349416256, 0.04995514824986458, -0.08865513652563095, 0.00603561382740736, 0.06258886307477951, -0.1597079038619995, 0.2502152919769287, -0.09372494369745255, -0.050781264901161194, -0.1380143165588379, -0.10300648212432861, -0.04584348201751709, 0.14775969088077545, 0.17134858667850494, -0.3398960530757904, 0.21974827349185944, 0.1691155582666397, 0.10070409625768661, 0.14870479702949524, 0.08684579282999039, -0.02584403194487095, -0.001807348569855094, -0.089019276201725, -0.14623762667179108, -0.07432713359594345, 0.042902830988168716, -0.022034795954823494, 0.032662928104400635, 0.013558276928961277]","(312, 88, 74, 75)",images,
457249049,499,"[-0.12821878492832184, -0.04696343466639519, 0.05204261466860771, -0.023872122168540955, -0.10465972870588303, -0.0477861724793911, -0.0076122223399579525, -0.05611209571361542, 0.12131904810667038, -0.11671334505081177, 0.1705898940563202, 0.021129436790943146, -0.22240206599235535, -0.1012473851442337, 0.08857148140668869, 0.16298069059848785, -0.08512545377016068, -0.09462819248437881, -0.15398500859737396, -0.13533297181129456, 0.05446513742208481, 0.09605932980775833, 0.026483671739697456, 0.06341738253831863, -0.146022230386734, -0.28381064534187317, -0.060003381222486496, -0.07102657854557037, 0.05598587170243263, -0.07599999010562897, 0.06778690218925476, 0.08329693228006363, -0.09088606387376785, 0.020261814817786217, 0.03711176663637161, 0.036470238119363785, -0.09522690623998642, -0.06083294749259949, 0.22762538492679596, 0.03822432458400726, -0.26422810554504395, -0.004655946046113968, -0.04575597122311592, 0.2528376579284668, 0.22771763801574707, -0.012020133435726166, 0.05269738659262657, -0.014561429619789124, 0.13598224520683289, -0.31782254576683044, -0.04569099843502045, 0.18130098283290863, 0.031983453780412674, -0.025395236909389496, 0.08231160789728165, -0.10814760625362396, 0.014003452844917774, 0.14645452797412872, -0.31495732069015503, 0.11323027312755585, 0.004390919115394354, -0.2061855047941208, -0.05178700014948845, -0.027181176468729973, 0.10093763470649719, 0.1053922027349472, -0.17415007948875427, -0.16899356245994568, 0.15623213350772858, -0.24281588196754456, -0.05146482586860657, 0.13523267209529877, -0.14987561106681824, -0.2538098394870758, -0.35580974817276, -0.03315490856766701, 0.4380651116371155, 0.12548141181468964, -0.14678840339183807, 0.04239402711391449, 0.009674242697656155, -0.005421916488558054, 0.07751854509115219, 0.15720222890377045, -0.052107494324445724, -0.0703805610537529, -0.062016118317842484, 0.02503458969295025, 0.15789876878261566, -0.012506739236414433, -0.07820632308721542, 0.26870396733283997, 0.03951331600546837, 0.007845606654882431, 0.0052582258358597755, 0.08802495151758194, -0.05117418244481087, -0.09592638164758682, -0.03456209599971771, -0.01310761272907257, 0.021214984357357025, -0.11833607405424118, 0.09444612264633179, 0.06105655059218407, -0.11507537215948105, 0.29487693309783936, -0.05117180943489075, 0.039938557893037796, -0.06401342898607254, -0.0038476435001939535, -0.11667969822883606, 0.05312447249889374, 0.14513804018497467, -0.21402782201766968, 0.18392139673233032, 0.2437233030796051, 0.05122899264097214, 0.12110183387994766, 0.05579623952507973, 0.015348025597631931, -0.04272450506687164, 0.0055139618925750256, -0.14086255431175232, -0.0889100506901741, -0.02793942019343376, -0.062025222927331924, 0.09181851893663406, 0.02881961688399315]","(247, 80, 107, 107)",images,
457249061,500,"[-0.20667454600334167, 0.1509810835123062, -0.012060723267495632, -0.04104538634419441, -0.12447338551282883, 0.06793780624866486, -0.03168341517448425, -0.0866478830575943, 0.15580715239048004, -0.13925904035568237, 0.17128919064998627, 0.047962699085474014, -0.16556479036808014, 0.04259898513555527, -0.05809440091252327, 0.13397513329982758, -0.13176323473453522, -0.10528960824012756, -0.11513076722621918, -0.10279577225446701, 0.022323478013277054, 0.058532875031232834, -0.007309545297175646, 0.12648053467273712, -0.23075701296329498, -0.22330725193023682, -0.09466653317213058, -0.017913034185767174, 0.09440163522958755, -0.13235583901405334, -0.02606024779379368, -0.01995941810309887, -0.13923975825309753, 0.03847876936197281, 0.01487547904253006, 0.044198498129844666, -0.06478217244148254, -0.06723877787590027, 0.21688203513622284, 0.08084478229284286, -0.1795298457145691, 0.013117869384586811, 0.013600192964076996, 0.33302775025367737, 0.23182068765163422, -0.012598058208823204, -0.007444310933351517, -0.085267573595047, 0.18900950253009796, -0.23155789077281952, 0.08439761400222778, 0.15012896060943604, 0.10147680342197418, 0.09001632034778595, 0.014279359951615334, -0.19679182767868042, -0.03186840936541557, 0.189340740442276, -0.11360740661621094, 0.060816507786512375, -0.03561542555689812, -0.06023717299103737, -0.019197171553969383, -0.06049675494432449, 0.08099763095378876, 0.1157030314207077, -0.14914470911026, -0.18653276562690735, 0.11986073106527328, -0.13705433905124664, -0.009372434578835964, 0.08073122054338455, -0.13606144487857819, -0.2430974841117859, -0.29556041955947876, 0.11854779720306396, 0.39318934082984924, 0.22258123755455017, -0.11341021955013275, -0.0097665349021554, -0.007894152775406837, -0.03171909973025322, 0.001465915935114026, 0.10603165626525879, -0.17606399953365326, -0.1028503030538559, -0.0236751027405262, 0.09559157490730286, 0.1858023852109909, 0.02016221173107624, -0.09050361812114716, 0.19490964710712433, 0.0023325704969465733, 0.0036398719530552626, -0.0236652959138155, 0.1278962641954422, -0.20329943299293518, 0.02260453999042511, -0.039069999009370804, -0.01756794936954975, 0.05674344673752785, -0.0751793161034584, 0.057171259075403214, 0.17227903008460999, -0.21296633780002594, 0.27983975410461426, -0.008310671895742416, 0.00319178169593215, -0.02095615305006504, 0.06289124488830566, -0.18396012485027313, 0.02624092437326908, 0.14941345155239105, -0.20029552280902863, 0.20615524053573608, 0.21041423082351685, 0.05107675492763519, 0.16566254198551178, 0.18194948136806488, 0.031626131385564804, 0.043896645307540894, 0.0915585532784462, -0.09520905464887619, -0.06235119327902794, 0.09427612274885178, -0.0918630063533783, 0.08154086768627167, 0.007234771270304918]","(328, 96, 75, 75)",images,
457249061,501,"[-0.0933208167552948, 0.11097680777311325, 0.07791801542043686, -0.10463036596775055, -0.19525176286697388, -0.038174111396074295, -0.019454043358564377, -0.1227341964840889, 0.2176811397075653, -0.26610881090164185, 0.243905171751976, -0.15699999034404755, -0.29135897755622864, 0.018786147236824036, -0.03599542751908302, 0.2127278745174408, -0.13644662499427795, -0.18094787001609802, -0.09144139289855957, -0.11384498327970505, 0.12079711258411407, 0.03600098937749863, -0.0022624589037150145, 0.12775664031505585, -0.11051573604345322, -0.3797385096549988, -0.05839528888463974, -0.07226113229990005, -0.095514677464962, -0.1081547737121582, 0.016474617645144463, 0.11757981032133102, -0.10569659620523453, -0.03950566053390503, 0.01812695898115635, 0.07418777048587799, 0.003538127988576889, -0.1194828525185585, 0.18453402817249298, 0.013244817033410072, -0.30434882640838623, 0.038881029933691025, 0.11298641562461853, 0.25690820813179016, 0.2003418654203415, -0.07010098546743393, -0.0026493596378713846, -0.09252727031707764, 0.2315652221441269, -0.2495684027671814, -0.06098293140530586, 0.15871770679950714, 0.14566129446029663, 0.0096824262291193, 0.12636253237724304, -0.12577484548091888, 0.052940160036087036, 0.1590394824743271, -0.23172475397586823, -0.01055416464805603, 0.16897904872894287, -0.13598822057247162, -0.00936485268175602, -0.08464554697275162, 0.18352480232715607, 0.09852436184883118, -0.14443577826023102, -0.10424835979938507, 0.1415746659040451, -0.12845978140830994, -0.027296878397464752, 0.11117346584796906, -0.1999628096818924, -0.2199074625968933, -0.170584574341774, 0.01989803835749626, 0.4121778607368469, 0.14221757650375366, -0.1238359734416008, 0.03252628073096275, -0.013277734629809856, 0.050636131316423416, 0.017661042511463165, 0.14551779627799988, -0.025310328230261803, -0.019843939691781998, -0.08429495990276337, 0.07777862250804901, 0.13833805918693542, -0.02013963833451271, 0.004446790553629398, 0.3227531313896179, 0.0013914478477090597, -0.004635119345039129, 0.052905626595020294, 0.04511447995901108, -0.19561146199703217, -0.01659473404288292, -0.15916673839092255, 0.007507245987653732, -0.06579607725143433, -0.10515248030424118, -0.02669105865061283, -0.014253510162234306, -0.1963813751935959, 0.13159465789794922, -0.11957067251205444, 0.012580286711454391, -0.12394596636295319, -0.0502282977104187, -0.025346867740154266, 0.07019750773906708, 0.11256308108568192, -0.22092397511005402, 0.0606735497713089, 0.11327996850013733, 0.05337031930685043, 0.1784389168024063, 0.06931418180465698, 0.008755207061767578, 0.02204294688999653, -0.10498806834220886, -0.15664248168468475, -0.0758921205997467, 0.08972297608852386, -0.05951249599456787, 0.0766226053237915, -0.04237397387623787]","(229, 204, 74, 75)",images,
457249061,502,"[-0.037772249430418015, -0.03072228655219078, -0.004979679360985756, -0.11909210681915283, -0.13457225263118744, 0.045143261551856995, 0.028279585763812065, -0.051656316965818405, 0.1678585559129715, -0.20270031690597534, 0.13527151942253113, -0.029704391956329346, -0.2470421940088272, -0.00805554911494255, 0.026114994660019875, 0.12434416264295578, -0.14674755930900574, -0.2115689516067505, -0.13492752611637115, -0.07525088638067245, -0.012126192450523376, 0.025994980707764626, -0.05855073407292366, 0.0831160917878151, -0.088161401450634, -0.3803536295890808, -0.09338279813528061, -0.04885922372341156, 0.06299879401922226, -0.03952254354953766, -0.009186094626784325, 0.03629756346344948, -0.15538157522678375, 0.007950986735522747, 0.052757974714040756, 0.03825540468096733, -0.1150771901011467, -0.08994148671627045, 0.21783460676670074, 0.014774909242987633, -0.23554308712482452, -0.011249746195971966, 0.048517338931560516, 0.2400020807981491, 0.15310105681419373, 0.028035180643200874, 0.019647544249892235, -0.03656032308936119, 0.17262855172157288, -0.2654499113559723, 0.08934984356164932, 0.19520744681358337, 0.11921431124210358, 0.08738232403993607, 0.07321182638406754, -0.10816333442926407, 0.004041524603962898, 0.17810030281543732, -0.17556218802928925, 0.09893876314163208, 0.04367375373840332, -0.1074438989162445, 0.0002741766511462629, -0.052995190024375916, 0.1766510158777237, 0.058335598558187485, -0.11933625489473343, -0.20650044083595276, 0.19032461941242218, -0.21223260462284088, -0.09114775061607361, 0.01152596715837717, -0.15473279356956482, -0.2166493535041809, -0.2613432705402374, 0.08181892335414886, 0.3437521159648895, 0.23772646486759186, -0.10850493609905243, 0.05914818122982979, -0.009294761344790459, 0.003519968129694462, 0.11010824143886566, 0.12126077711582184, -0.05307431146502495, -0.03048671782016754, -0.06432652473449707, 0.052721090614795685, 0.22180083394050598, -0.03426038846373558, -0.08320733159780502, 0.2126317173242569, 0.009953214786946774, 0.050730105489492416, 0.014849643222987652, 0.0033307452686131, -0.08288230001926422, -0.009862687438726425, -0.18586206436157227, 0.02468857914209366, 0.018731988966464996, 0.040559060871601105, 0.03165073320269585, 0.11275432258844376, -0.07844530045986176, 0.1862667053937912, -0.04773813486099243, -0.015278434380888939, -0.05592349171638489, 0.03791051730513573, -0.1745549887418747, -0.08131837099790573, 0.09345494955778122, -0.20572741329669952, 0.18469871580600739, 0.18380257487297058, 0.13956744968891144, 0.1174522340297699, 0.12306822836399078, -0.038332000374794006, 0.09507600963115692, -0.05625377595424652, -0.21103373169898987, -0.07381444424390793, 0.12222882360219955, 0.021104639396071434, 0.05041782185435295, 0.023883210495114326]","(142, 156, 62, 62)",images,
457249075,503,"[-0.10928631573915482, 0.1328713297843933, 0.06439226865768433, -0.09178159385919571, -0.1882898360490799, -0.047737132757902145, -0.010389676317572594, -0.12303765118122101, 0.22558067739009857, -0.2368096113204956, 0.23562945425510406, -0.13969320058822632, -0.3252747058868408, -0.0074809854850173, -0.006713425740599632, 0.23359060287475586, -0.1480238437652588, -0.16218675673007965, -0.06866511702537537, -0.10835029184818268, 0.11101949214935303, 0.00787663459777832, 0.005196548532694578, 0.13999706506729126, -0.10605821758508682, -0.37730199098587036, -0.07765086740255356, -0.07746925950050354, -0.14409032464027405, -0.07264743745326996, -0.00925248023122549, 0.08112852275371552, -0.09423388540744781, -0.049632005393505096, 0.022115381434559822, 0.08590522408485413, -0.05552968010306358, -0.16024433076381683, 0.1508735567331314, -0.02306380122900009, -0.29378756880760193, 0.03556567803025246, 0.14430969953536987, 0.22838051617145538, 0.19945505261421204, -0.05371493101119995, -0.0053788525983691216, -0.05767371878027916, 0.22942613065242767, -0.2879534959793091, -0.07327061891555786, 0.16097848117351532, 0.08175486326217651, 0.012533662840723991, 0.16743797063827515, -0.1379830688238144, 0.02587958239018917, 0.17806217074394226, -0.23607714474201202, -0.009256165474653244, 0.13923722505569458, -0.11027103662490845, -0.02397804707288742, -0.13379214704036713, 0.19142410159111023, 0.15562357008457184, -0.16520603001117706, -0.113986074924469, 0.16943727433681488, -0.14273741841316223, -0.035795409232378006, 0.1270790994167328, -0.2043580561876297, -0.2812942564487457, -0.1612834334373474, 0.054402656853199005, 0.43782874941825867, 0.20509515702724457, -0.063174307346344, 0.018195385113358498, -0.019898252561688423, 0.05344131588935852, -0.00476243207231164, 0.10959602147340775, 0.008578827604651451, -0.026837997138500214, -0.10917417705059052, 0.05065082758665085, 0.1537696123123169, -0.017352165654301643, -0.013554349541664124, 0.34329622983932495, -0.014043953269720078, 0.003182656830176711, 0.02144763059914112, 0.036474697291851044, -0.1824146956205368, -0.014399323612451553, -0.20103462040424347, -0.012119287624955177, -0.03974597528576851, -0.15103986859321594, -0.026208627969026566, -0.013781392015516758, -0.1717882603406906, 0.08422217518091202, -0.09494934976100922, 0.030315514653921127, -0.13772772252559662, -0.005816530901938677, -0.09320414811372757, 0.09797098487615585, 0.11331757158041, -0.24798738956451416, 0.12242347002029419, 0.11664851754903793, 0.0759124904870987, 0.16317211091518402, 0.07488808780908585, 0.0038153484929353, 0.02448485977947712, -0.1544928252696991, -0.14378587901592255, -0.11285953968763351, 0.08163149654865265, -0.031227463856339455, 0.08452868461608887, -0.020116673782467842]","(318, 140, 108, 107)",images,
457249075,504,"[-0.041819099336862564, -0.02239096537232399, 0.057679433375597, -0.022573497146368027, -0.20013320446014404, -0.0642036572098732, -0.0017864189576357603, -0.1315300166606903, 0.11411667615175247, -0.1442710906267166, 0.18260018527507782, -0.12033827602863312, -0.31225845217704773, 0.07859496027231216, -0.06007574498653412, 0.20604589581489563, -0.1077004075050354, -0.0910109132528305, -0.07935075461864471, -0.07508084923028946, 0.02139883115887642, 0.07967813313007355, -0.02488156408071518, 0.10181935876607895, -0.08115103095769882, -0.3166617751121521, -0.09020628780126572, -0.06055128946900368, -0.00787513516843319, -0.003933658357709646, -0.022711800411343575, 0.17400391399860382, -0.08945778012275696, 0.05870439484715462, 0.07813116163015366, 0.1107119768857956, -0.13016849756240845, -0.15584667026996613, 0.16272273659706116, -0.027304764837026596, -0.2123464047908783, -0.07372815161943436, 0.08204571157693863, 0.16538839042186737, 0.1917198896408081, -0.0022661888506263494, 0.0578920915722847, -0.10124082118272781, 0.09925166517496109, -0.27743008732795715, -0.029104147106409073, 0.15160700678825378, -0.0007059864001348615, 0.09527553617954254, 0.05255914479494095, -0.2071520984172821, 0.04006798192858696, 0.13714541494846344, -0.21909546852111816, 0.0063018156215548515, 0.03997044265270233, -0.1455482542514801, -0.016250338405370712, -0.03451859578490257, 0.25110670924186707, 0.10556701570749283, -0.15931811928749084, -0.10850536823272705, 0.18842686712741852, -0.2827162444591522, -0.06789442151784897, 0.026144731789827347, -0.1542498767375946, -0.21979570388793945, -0.27579617500305176, 0.015084818936884403, 0.41245314478874207, 0.12783972918987274, -0.0912952721118927, 0.09617852419614792, 0.039830151945352554, -0.00834446121007204, 0.11098875850439072, 0.15649090707302094, -0.01655416749417782, -0.08288690447807312, -0.11285227537155151, 0.002338327933102846, 0.21484649181365967, -0.11898163706064224, 0.010303094051778316, 0.2602471113204956, -0.022775860503315926, 3.635598477558233e-05, 0.04470735043287277, 0.0648636743426323, -0.09455636888742447, -0.03371464088559151, -0.07241512835025787, 0.010927418246865273, 0.028497660532593727, -0.09209129214286804, 0.0015997536247596145, 0.06409960240125656, -0.1099245548248291, 0.12675100564956665, -0.07605555653572083, -0.01109632384032011, -0.02130274474620819, -0.1010550707578659, -0.14538125693798065, -0.034232065081596375, 0.16767564415931702, -0.23686566948890686, 0.17800568044185638, 0.11025936156511307, 0.030289456248283386, 0.18449999392032623, 0.060392796993255615, 0.09703536331653595, 0.014126800000667572, -0.08152681589126587, -0.152756005525589, -0.058810945600271225, 0.09741321951150894, -0.02205497771501541, -0.004371238872408867, 0.004125833045691252]","(210, 125, 129, 129)",images,
457248828,505,"[-0.17153578996658325, 0.03504779934883118, 0.1226893737912178, -0.09204163402318954, -0.14960233867168427, -0.05546004697680473, -0.037487417459487915, -0.06870110332965851, 0.07915247231721878, -0.19052471220493317, 0.11335830390453339, -0.1543956845998764, -0.1827472448348999, 0.1022661030292511, 9.606250387150794e-05, 0.18804918229579926, -0.11415255069732666, -0.1992720365524292, -0.09813661873340607, -0.045450881123542786, 0.008800934068858624, 0.03020404651761055, -0.06204989179968834, 0.16840870678424835, -0.06198156252503395, -0.39788928627967834, -0.12937937676906586, -0.008463515900075436, -0.00705875875428319, -0.0037562446668744087, -0.022365732118487358, 0.06498225778341293, -0.18299616873264313, -0.0441586971282959, 0.03137870505452156, 0.10237541794776917, -0.02524470165371895, -0.19351287186145782, 0.1904086023569107, 0.005853843875229359, -0.2883014678955078, 0.008428803645074368, 0.09193900227546692, 0.2996984124183655, 0.14596495032310486, -0.04224868491292, 0.04090772196650505, -0.030099473893642426, 0.14772340655326843, -0.2863226532936096, 0.006768110673874617, 0.1639750897884369, 0.08207637071609497, 0.04621906206011772, 0.03563933074474335, -0.076164610683918, 0.08328382670879364, 0.07385870814323425, -0.24289201200008392, 0.038277335464954376, 0.09797708690166473, -0.11604904383420944, 0.01034753117710352, -0.14628510177135468, 0.15921282768249512, 0.1602662354707718, -0.10524198412895203, -0.17752310633659363, 0.19828665256500244, -0.1876494586467743, -0.004555829800665379, 0.038310110569000244, -0.1345449537038803, -0.20066490769386292, -0.24692493677139282, 0.0337488055229187, 0.3814990520477295, 0.18100324273109436, -0.1240571141242981, 0.08305003494024277, -0.015461817383766174, -0.03306915983557701, 0.02409304305911064, 0.20662498474121094, -0.004501208662986755, 0.04806531220674515, -0.0390823632478714, 0.1328616738319397, 0.21471942961215973, -0.009052984416484833, -0.012273205444216728, 0.23998449742794037, 0.03899432346224785, -0.059679288417100906, 0.0849665179848671, 0.14626562595367432, -0.12756016850471497, -0.02884603478014469, -0.15808743238449097, 0.09507837891578674, 0.021293286234140396, -0.018843693658709526, -0.0012100146850571036, 0.0916152149438858, -0.15821850299835205, 0.21784421801567078, -0.08608032017946243, -0.04126926511526108, -0.08092266321182251, -0.019797008484601974, -0.08601786196231842, -0.022953690961003304, 0.10844418406486511, -0.16391891241073608, 0.03139778971672058, 0.14107635617256165, -0.008036890998482704, 0.1505439728498459, 0.049816619604825974, 0.05326611176133156, 0.03994389995932579, -0.06624729931354523, -0.18883216381072998, -0.1117006167769432, 0.08608954399824142, -0.008275815285742283, 0.02844170480966568, 0.05688543617725372]","(287, 149, 62, 62)",images,
457248800,506,"[-0.10364299267530441, 0.08560594916343689, 0.007400333881378174, -0.0666462853550911, -0.15093092620372772, -0.0031909504905343056, -0.0932699516415596, -0.08017848432064056, 0.2061329036951065, -0.10886377841234207, 0.13766655325889587, 0.003919807728379965, -0.14315356314182281, 0.0017341498751193285, -0.05178925022482872, 0.18308602273464203, -0.15828895568847656, -0.16201797127723694, -0.09333314746618271, 0.016535824164748192, 0.014979389496147633, 0.10427531599998474, 0.09261501580476761, 0.09208961576223373, -0.10096798837184906, -0.39049503207206726, -0.007283111102879047, -0.0862436443567276, 0.023865578696131706, 0.03587702661752701, 0.0016084336675703526, 0.12794438004493713, -0.1230626180768013, -0.03535165265202522, 0.05388042703270912, 0.11330711096525192, -0.10249587148427963, -0.11860386282205582, 0.2820380926132202, 0.08653271943330765, -0.3120304048061371, -0.02249411679804325, -0.001458985498175025, 0.22297130525112152, 0.20997844636440277, -0.005917041562497616, 0.086772121489048, -0.14160306751728058, 0.16794347763061523, -0.36815446615219116, 0.03989486023783684, 0.17780594527721405, -0.010039132088422775, 0.04354039207100868, 0.1129755899310112, -0.1914849877357483, 0.049130331724882126, 0.0692208856344223, -0.1991722136735916, -0.04505542665719986, 0.005102262366563082, -0.006784883793443441, -0.01275792345404625, -0.13219961524009705, 0.17470398545265198, 0.15232332050800323, -0.08582863211631775, -0.15029366314411163, 0.20600982010364532, -0.12837912142276764, -0.08072458207607269, 0.1652127057313919, -0.07686750590801239, -0.22692082822322845, -0.2717559039592743, -0.009530724957585335, 0.3710192143917084, 0.17912419140338898, -0.10173147171735764, 0.021189775317907333, -0.017542747780680656, -0.055913642048835754, -0.018082058057188988, 0.12133751064538956, -0.06623876839876175, -0.013731795363128185, -0.0628887265920639, -0.033490683883428574, 0.17017166316509247, -0.009657641872763634, -0.047822244465351105, 0.26414790749549866, 0.061787672340869904, 0.03600776568055153, 0.0645499899983406, 0.18076539039611816, -0.12761759757995605, 0.0431830957531929, -0.17313051223754883, -0.018273822963237762, 0.12726786732673645, -0.002821854781359434, 0.028013592585921288, 0.11602406948804855, -0.18434149026870728, 0.20750795304775238, -0.12049375474452972, -0.03345361351966858, 0.012417163699865341, -0.05900568142533302, -0.05755539983510971, 0.021123914048075676, 0.1624370664358139, -0.16819600760936737, 0.1291056126356125, 0.11997467279434204, 0.030640950426459312, 0.2038705050945282, 0.12534315884113312, 0.04556543380022049, -0.04570062831044197, -0.06352811306715012, -0.22975537180900574, -0.11497782170772552, 0.04643072932958603, -0.004342131782323122, -0.03752711042761803, 0.08010736852884293]","(268, 124, 51, 52)",images,
